PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14610212,RE,SR,94.97690113878794,100.0,00:00:00,80.44861192009354,100.0,00:00:00,65.70833240808798,85.0,00:00:00,76.69724938898169,100.0,00:00:00,15.0,15.0,00:00:00,94.70511916886912,100.0,46:46:14,48.53090821220058,70.0,285:54:27,3.5232359304520293,10.0,588:07:50,37.80156281940304,47.0,00:00:00,76.69445034692062,85.0,00:00:00,,10.0,00:00:00,50.99277668830082,100.0,00:00:00,64.4767900701609,75.0,00:00:00,25.0,25.0,00:00:00,,100.0,00:00:00,47.90015076500697,50.0,00:00:00,9.642447355526842,10.0,00:00:00,81.51313973906197,100.0,00:00:00,55.54840573339695,87.0,00:00:00,1232:24:22,17.883201567723805,25,00:00:00,57.99717169272629,75,00:00:00,64.21408012220003,75,00:00:00,10.0,10,588:07:50,9.042890361285158,10,00:00:00,9.014030152133872,10,00:00:00,7.676523089554321,10,00:00:00,8.759897794100358,10,00:00:00,8.20629874399345,10,00:00:00,9.695339518038299,10,00:00:00,8.872583358306054,10,00:00:00,7.344923766255397,10,00:00:00,10.0,10,00:00:00
A14647586,TH,SR,77.77018444244914,100.0,00:00:00,59.06041502559595,100.0,00:00:00,66.77259514434844,85.0,00:00:00,96.49235825093312,100.0,00:00:00,15.0,15.0,00:00:00,81.86955738790935,100.0,47:40:33,66.60652246216367,70.0,00:00:00,,10.0,00:00:00,38.488665795779205,47.0,00:00:00,64.48948539547746,85.0,00:00:00,,10.0,00:00:00,88.7331877621547,100.0,00:00:00,56.22569364519713,75.0,00:00:00,11.491992152283492,25.0,00:00:00,68.80421121415006,100.0,00:00:00,28.35582411418535,50.0,00:00:00,,10.0,00:00:00,76.50493498095197,100.0,00:00:00,70.103813617832,87.0,00:00:00,92:04:41,21.28267495967097,25,00:00:00,61.18856477093357,75,00:00:00,69.96887257713665,75,00:00:00,10.0,10,47:40:33,10.0,10,00:00:00,8.840094825156639,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.022338698901823,10,47:40:33,8.745967074009451,10,00:00:00,10.0,10,00:00:00,9.886779813935322,10,00:00:00,9.542175245393123,10,00:00:00
A14069940,WA,SR,75.37222304969939,100.0,69:59:05,77.19884482746424,100.0,00:00:00,51.66567220721063,85.0,00:00:00,100.0,100.0,00:00:00,6.904152005061419,15.0,00:00:00,73.41785437521617,100.0,46:44:15,49.04295940312202,70.0,00:00:00,7.947904346509386,10.0,00:00:00,40.33672473750416,47.0,00:00:00,29.090547529448603,85.0,00:00:00,9.382498296976,10.0,00:00:11,85.37514289583413,100.0,00:00:00,70.97636982942686,75.0,00:00:00,13.252449171008779,25.0,00:00:00,74.25016346502481,100.0,00:00:00,35.73658182549719,50.0,00:00:00,0.0,10.0,00:00:00,74.44313634018656,100.0,00:00:00,77.600609830935,87.0,00:00:00,116:43:31,16.38953844630504,25,00:00:00,48.05695436049161,75,116:43:31,54.61921147618051,75,00:00:00,4.945780673808074,10,116:43:31,9.456804086725597,10,46:44:15,7.593726654264109,10,00:00:00,7.3510858889203154,10,46:44:15,5.794034146162048,10,00:00:00,9.30474610459361,10,00:00:00,6.756587362267311,10,00:00:00,9.022613775103842,10,69:59:05,8.159594734772515,10,00:00:00,9.263421293375664,10,00:00:00
A14982411,RE,SR,99.66631685403715,100.0,00:00:00,82.26995655960353,100.0,00:00:00,68.0554243402295,85.0,00:00:00,88.67449617601457,100.0,00:00:00,10.876766357772942,15.0,00:00:00,91.17017743976689,100.0,00:00:00,34.80444137742914,70.0,00:00:00,10.0,10.0,00:00:00,33.3014053726085,47.0,00:00:00,77.64948330607027,85.0,743:00:31,8.016859317511042,10.0,00:00:00,83.70156179887677,100.0,00:00:00,75.0,75.0,00:00:00,21.602694149478147,25.0,00:00:00,69.4214754106316,100.0,00:00:00,43.70221718434106,50.0,00:00:00,0.9436450329269657,10.0,00:00:00,97.66712591977115,100.0,00:00:00,69.40849173159832,87.0,00:00:00,743:01:19,20.835887301800085,25,00:00:00,59.97544862874112,75,00:00:00,67.62899472131585,75,00:00:00,8.45238599357781,10,00:00:00,7.88338497249673,10,00:00:00,10.0,10,743:00:31,9.32754716048303,10,00:00:00,7.879992026056852,10,743:01:19,10.0,10,743:00:31,10.0,10,00:00:00,9.479778192615246,10,00:00:00,9.105135256124036,10,00:00:00,10.0,10,00:00:00
A14847419,RE,JR,97.72318205475482,100.0,00:00:00,98.9561077096996,100.0,00:00:00,73.41292772297534,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,96.34432226991812,100.0,00:00:00,69.42156201204403,70.0,00:00:00,6.319577458727018,10.0,00:00:00,36.66951284617484,47.0,00:00:00,73.81446617415997,85.0,00:00:00,7.916455205902008,10.0,00:00:00,100.0,100.0,00:00:00,74.38341885834798,75.0,00:00:00,25.0,25.0,00:00:00,92.26334739578186,100.0,00:00:00,45.45756703358356,50.0,00:00:00,0.0,10.0,00:00:00,97.19573468779534,100.0,00:00:00,80.4746535178725,87.0,00:00:00,120:01:11,22.26247619405949,25,00:00:00,67.05321439485317,75,00:00:00,71.55873713828221,75,00:00:00,10.0,10,00:00:00,9.313606241557396,10,00:00:00,8.043481327759892,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,120:01:11,10.0,10,00:00:00,9.590397300966282,10,00:00:00
A14883274,TH,JR,88.51806954176716,100.0,00:00:00,42.46887965721929,100.0,00:00:00,61.547302040218995,85.0,00:00:00,80.97957899611794,100.0,00:00:00,15.0,15.0,00:00:00,91.60026832741299,100.0,00:00:00,70.0,70.0,00:00:00,3.4879742974340537,10.0,00:00:00,38.74922177639968,47.0,00:00:00,71.8091813919558,85.0,645:24:50,8.66404849471998,10.0,00:00:00,87.51841056472094,100.0,00:00:00,58.05762410477009,75.0,00:00:00,19.70238406776971,25.0,00:00:00,93.15023500224387,100.0,00:00:00,38.02419096136436,50.0,00:00:00,0.6878488834836899,10.0,00:00:00,82.37392703877391,100.0,00:00:00,72.93633675224899,87.0,00:00:00,669:12:21,22.011859709712596,25,645:24:50,59.15018023613884,75,00:00:00,65.21208149876625,75,00:00:00,8.764332061666511,10,00:00:00,7.53240319252886,10,00:00:00,7.491576326011444,10,00:00:00,8.90460256994191,10,00:00:00,10.0,10,00:00:00,7.000447634059833,10,00:00:00,6.231709041654619,10,00:00:00,9.842103734513918,10,00:00:00,7.794747818099511,10,645:24:50,6.991117811984681,10,00:00:00
A14668925,SI,JR,82.31029935998212,100.0,00:00:00,65.00999042322618,100.0,00:00:00,45.146658011609176,85.0,00:00:00,87.21409712369987,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,00:00:00,56.94158083409988,70.0,00:00:00,,10.0,00:00:00,42.90168470495602,47.0,00:00:00,59.35148772603244,85.0,00:00:00,,10.0,00:00:00,79.61755796247691,100.0,00:00:00,70.09663815057802,75.0,00:00:00,19.285107540865617,25.0,00:00:00,30.11048832080577,100.0,00:00:00,47.67180277472635,50.0,00:00:00,0.0,10.0,00:00:00,88.35026877123866,100.0,00:00:00,75.26159244971718,87.0,00:00:00,00:00:00,11.298727813145735,25,00:00:00,45.15216025426678,75,00:00:00,52.310651153056966,75,00:00:00,8.055452836699226,10,00:00:00,8.277318312403612,10,00:00:00,5.107838905594021,10,00:00:00,7.208768430062877,10,00:00:00,10.0,10,00:00:00,8.06190811263499,10,00:00:00,7.687699450730781,10,00:00:00,7.728843734466507,10,00:00:00,6.25007653079443,10,00:00:00,8.268394624338704,10,00:00:00
A14735005,WA,JR,91.92968859507646,100.0,00:00:00,91.0827955242541,100.0,00:00:00,82.30103381397898,85.0,00:00:00,96.57088219889442,100.0,00:00:00,13.212513435858524,15.0,00:00:00,100.0,100.0,00:00:00,70.0,70.0,270:22:55,10.0,10.0,00:00:00,37.10822175311232,47.0,00:00:00,85.0,85.0,00:00:00,8.398278110863481,10.0,00:00:00,83.95502515251145,100.0,00:00:00,75.0,75.0,00:00:00,24.834138524124068,25.0,00:00:00,86.1100982950996,100.0,182:37:20,48.65048769162163,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,82.19304144527196,87.0,00:00:00,453:00:15,24.802450564403003,25,00:00:00,75.0,75,182:37:20,73.9648245281991,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.711642086197775,10,182:37:20,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.925823452081602,10,182:37:20,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14369624,FI,JR,99.18570854928561,100.0,00:00:00,88.64328438033026,100.0,00:00:00,84.35037297398999,85.0,00:00:00,91.75004201593552,100.0,00:00:00,13.450664063591068,15.0,00:00:00,90.37935134151736,100.0,04:09:52,65.35950252698255,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,83.3734775481085,85.0,00:00:00,3.183861151498486,10.0,00:00:00,88.84887972513923,100.0,00:00:00,72.32079266839257,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,85.9257315771651,87.0,00:00:00,04:09:52,25.0,25,00:00:00,73.1006328756503,75,00:00:00,75.0,75,00:00:00,9.467937881348693,10,00:00:00,10.0,10,00:00:00,9.561730145502459,10,00:00:00,9.18084438173181,10,00:00:00,10.0,10,00:00:00,9.875073181520685,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.441205954068671,10,00:00:00,10.0,10,00:00:00
A14429482,SI,JR,90.38362317213398,100.0,00:00:00,70.04580757469357,100.0,00:00:00,72.97437846409319,85.0,00:00:00,94.07700357426627,100.0,00:00:00,15.0,15.0,00:00:00,84.86958199902817,100.0,00:00:00,69.83297644897345,70.0,00:00:00,7.218603577160628,10.0,00:00:00,46.636797467054556,47.0,00:00:00,71.55622710122827,85.0,00:00:00,9.040531494882718,10.0,00:00:00,72.3358196594959,100.0,00:00:00,74.50286525234763,75.0,00:00:00,24.404021245395757,25.0,00:00:00,87.94040910451088,100.0,00:00:00,48.88669351418519,50.0,00:00:00,0.9248202206592882,10.0,00:00:00,77.13166941463577,100.0,00:00:00,65.1916077735214,87.0,00:00:00,22:31:06,20.868390874418235,25,22:31:06,73.29185863981002,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.056572176636578,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.530810045628783,10,00:00:00,8.677031873156078,10,22:31:06,10.0,10,00:00:00,10.0,10,00:00:00
A14073781,WA,SR,74.3158136305748,100.0,00:00:00,84.59197327650011,100.0,00:00:00,55.1809141221662,85.0,00:00:00,71.15419781849332,100.0,00:00:00,8.582593527768132,15.0,00:00:00,91.77088944448936,100.0,47:57:16,52.82434550468697,70.0,00:00:00,10.0,10.0,588:07:50,35.15187366240118,47.0,00:00:00,71.25119349531222,85.0,00:00:00,,10.0,00:00:00,60.77471724982455,100.0,355:33:14,69.55029804820383,75.0,00:00:00,15.095195117388165,25.0,00:00:00,25.905765497347325,100.0,00:00:00,49.188846533274045,50.0,00:00:00,4.019225483199492,10.0,00:00:00,84.0981237435729,100.0,00:00:00,73.22128636306577,87.0,00:00:00,1333:25:14,15.385402892178611,25,00:00:00,54.35710948606009,75,00:00:00,59.080797198126334,75,00:00:00,10.0,10,47:57:16,9.504485013508189,10,1333:25:14,7.344222493796936,10,00:00:00,8.167774011974892,10,47:57:16,10.0,10,00:00:00,7.065820356529753,10,00:00:00,7.927188412241582,10,00:00:00,7.6363888716039385,10,00:00:00,8.76963487036083,10,47:57:16,8.594110523193727,10,00:00:00
A14540219,TH,JR,76.15338685119882,100.0,00:00:00,62.665032844186484,100.0,00:00:00,,85.0,00:00:00,88.59225272994658,100.0,00:00:00,,15.0,00:00:00,69.4243141231502,100.0,47:48:27,39.69378370593258,70.0,00:00:00,8.170322478755562,10.0,00:00:00,22.50724749842175,47.0,00:00:00,74.34475849054425,85.0,00:00:00,7.325879328725927,10.0,00:00:00,80.18111867315594,100.0,00:00:00,49.367215822802585,75.0,00:00:00,25.0,25.0,00:00:00,49.1455155170875,100.0,00:00:00,38.36692038511891,50.0,00:00:00,0.08750932795273103,10.0,00:00:00,84.49190761298932,100.0,00:00:00,73.27060521440191,87.0,00:00:00,47:48:27,,25,47:48:27,,75,00:00:00,,75,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00
A14161753,TH,SR,96.75513774447401,100.0,00:00:00,97.47719489851251,100.0,00:00:00,73.41058891213922,85.0,00:00:00,96.1971370877792,100.0,00:00:00,15.0,15.0,00:00:00,89.44691624568114,100.0,00:00:00,70.0,70.0,00:00:00,2.9022220980217686,10.0,00:00:00,39.76492069692715,47.0,00:00:00,78.45251568409752,85.0,00:00:00,3.559838636067939,10.0,00:00:00,81.03949732568378,100.0,00:00:00,69.8138877089266,75.0,00:00:00,19.775007248412283,25.0,00:00:00,75.18293977406326,100.0,00:00:00,49.34008369313535,50.0,00:00:00,0.0,10.0,00:00:00,79.87181087158547,100.0,00:00:00,64.82164614420117,87.0,00:00:00,00:00:00,21.983359694276615,25,00:00:00,72.01401900025778,75,00:00:00,74.50299539065684,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.394411959587627,10,00:00:00,10.0,10,00:00:00
A14957013,RE,SO,96.25536951456442,100.0,00:00:00,95.72035367429609,100.0,00:00:00,85.0,85.0,00:00:00,90.57451071726568,100.0,00:00:00,13.843466090724723,15.0,00:00:00,93.09808440321875,100.0,41:48:02,56.300967131831506,70.0,00:00:00,9.829764799596859,10.0,00:00:00,47.0,47.0,00:00:00,67.25486641534134,85.0,504:33:08,9.448722344141895,10.0,00:00:00,86.77318961871521,100.0,00:00:00,71.75887548445063,75.0,00:00:00,17.876651096941004,25.0,00:00:00,91.12104634699811,100.0,00:00:00,48.74857355864453,50.0,00:00:00,1.120084497361533,10.0,00:00:00,93.37244977578013,100.0,00:00:00,70.60089214945138,87.0,00:00:00,546:21:10,23.689774377012977,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.542101522862696,10,00:00:00,10.0,10,00:00:00,9.544865643076065,10,00:00:00,10.0,10,00:00:00
A14137241,WA,SR,92.75836709488419,100.0,00:00:00,49.13005846925853,100.0,32:23:21,65.30860384780546,85.0,00:00:00,79.6571538150628,100.0,00:00:00,15.0,15.0,00:00:00,77.44676202502141,100.0,47:04:08,34.355702867295534,70.0,00:00:00,8.546238519856168,10.0,00:00:00,35.0863984234821,47.0,00:00:00,85.0,85.0,00:00:00,10.0,10.0,00:00:00,91.1109809532422,100.0,00:00:00,74.27249208190598,75.0,00:00:00,17.21723380337979,25.0,00:00:00,99.2650286526733,100.0,00:00:00,50.0,50.0,00:00:00,1.3821558778427703,10.0,00:00:00,100.0,100.0,00:00:00,74.09509608542547,87.0,00:00:00,79:28:00,17.406427712056878,25,00:00:00,55.14770865435396,75,00:00:00,66.55699375853774,75,47:04:08,8.659359731252527,10,00:00:00,10.0,10,47:04:08,10.0,10,00:00:00,9.511525160603444,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.499964676640662,10,00:00:00,10.0,10,00:00:00,9.814283165011194,10,00:00:00,9.641922554529557,10,00:00:00
A14282114,SI,SR,97.49943494723978,100.0,00:00:00,99.79546307742058,100.0,00:00:00,74.25238714105213,85.0,00:00:00,100.0,100.0,00:00:00,13.840098495049812,15.0,00:00:00,97.86246538300536,100.0,00:00:00,69.72239372197257,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,85.0,85.0,00:00:00,9.649573301053689,10.0,00:00:00,100.0,100.0,00:00:00,70.49901113055374,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,96.44370112902793,100.0,00:00:00,68.19378017369438,87.0,00:00:00,00:00:00,24.46758605080423,25,00:00:00,70.48377793566817,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.657657384957819,10,00:00:00,10.0,10,00:00:00,8.702105288413676,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,7.368565727406404,10,00:00:00
A14429482,TH,JR,82.6837418190257,100.0,00:00:00,72.3316568542043,100.0,00:00:00,82.2964230835426,85.0,00:00:00,92.07382938277362,100.0,00:00:00,15.0,15.0,00:00:00,90.61156492020226,100.0,00:00:00,70.0,70.0,00:00:00,1.842371016311897,10.0,00:00:00,43.705307909683036,47.0,00:00:00,83.5387608944079,85.0,00:00:00,10.0,10.0,00:00:00,67.16143716592865,100.0,00:00:00,66.04397766836153,75.0,00:00:00,21.161771684415434,25.0,00:00:00,88.26932586298656,100.0,00:00:00,45.81378000726798,50.0,00:00:00,7.1499700667347525,10.0,00:00:00,68.42354729741719,100.0,00:00:00,76.91215545764317,87.0,00:00:00,22:31:06,23.75695791704172,25,00:00:00,74.57187442460588,75,00:00:00,74.11972191034529,75,00:00:00,10.0,10,00:00:00,9.528814871216808,10,00:00:00,10.0,10,00:00:00,9.188303641811114,10,00:00:00,10.0,10,00:00:00,9.291630566348772,10,00:00:00,10.0,10,00:00:00,9.162940629969441,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14254860,FI,SO,96.4483038147046,100.0,52:38:30,89.64629775550222,100.0,00:00:00,73.92113396079026,85.0,00:00:00,88.5418824716999,100.0,00:00:00,15.0,15.0,00:00:00,90.43634362579047,100.0,00:00:00,59.54204189803156,70.0,00:00:00,1.8272893891703785,10.0,00:00:00,43.522182545784,47.0,00:00:00,81.03240970676816,85.0,418:53:50,9.765414600315667,10.0,00:00:00,80.9665324442788,100.0,00:00:00,68.99871746369588,75.0,00:00:00,24.29696017216841,25.0,00:00:00,92.36507227872517,100.0,00:00:00,41.63235670675415,50.0,00:00:00,1.3142619793666248,10.0,00:00:00,99.46502488515311,100.0,00:00:00,75.98529496869105,87.0,00:00:00,471:32:20,22.42665640008491,25,00:00:00,69.85015723206735,75,00:00:00,75.0,75,00:00:00,8.37247765871367,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,471:32:20,9.527734356652239,10,00:00:00,10.0,10,00:00:00,10.0,10,418:53:50,10.0,10,00:00:00,9.235208009837516,10,471:32:20,9.45918429168695,10,52:38:30
A14762608,WA,SR,95.34058235645125,100.0,00:00:00,100.0,100.0,413:05:58,84.55776751377915,85.0,00:00:00,94.12063319239846,100.0,00:00:00,15.0,15.0,00:00:00,90.77845963959136,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,45.02209125725149,47.0,00:00:00,85.0,85.0,384:33:15,,10.0,00:00:00,85.36380470762845,100.0,00:00:00,75.0,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,97.19411761877643,100.0,00:00:00,77.54140075154173,87.0,00:00:00,1351:57:08,22.786657686938813,25,413:05:58,75.0,75,00:00:00,75.0,75,00:00:00,9.657044262934617,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.523606913352818,10,00:00:00
A14417790,RE,SR,71.90879499974717,100.0,00:00:00,61.98870658476912,100.0,00:00:00,62.98440710408537,85.0,00:00:00,74.55921942526972,100.0,00:00:00,15.0,15.0,00:00:00,81.00327061783165,100.0,00:00:00,62.06146083843346,70.0,00:00:00,10.0,10.0,00:00:00,46.16740119041693,47.0,00:00:00,49.23439533940074,85.0,00:00:00,,10.0,00:00:00,84.68236684878848,100.0,00:00:00,75.0,75.0,00:00:00,20.947300321399705,25.0,00:00:00,68.20165411681705,100.0,00:00:00,40.20526179985715,50.0,00:00:00,,10.0,00:00:00,90.60050288688774,100.0,00:00:00,75.16561270674678,87.0,00:00:00,00:00:00,20.665290687500075,25,00:00:00,57.477602579316354,75,00:00:00,65.38322664747044,75,00:00:00,8.979902538343234,10,00:00:00,9.84335563744262,10,00:00:00,8.593774655910392,10,00:00:00,8.260856142076413,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.470834122473722,10,00:00:00,6.217815982093307,10,00:00:00
A14874081,RE,JR,93.87200475614964,100.0,00:00:00,77.61877032287258,100.0,00:00:00,46.357679767735156,85.0,00:00:00,93.15427012682352,100.0,00:00:00,6.235852296310693,15.0,00:00:00,36.039520508954666,100.0,35:24:07,69.86026990040317,70.0,00:00:00,10.0,10.0,00:00:00,26.24040042874871,47.0,00:00:00,61.16806323160159,85.0,00:00:00,,10.0,00:00:00,75.30722353678574,100.0,00:00:00,70.74309972969219,75.0,00:00:00,25.0,25.0,00:00:00,91.57760133930712,100.0,00:00:00,46.895518923621964,50.0,00:00:00,2.8545581817741628,10.0,00:00:00,58.97371587936396,100.0,00:00:00,62.25741057028698,87.0,00:00:00,35:24:07,11.567094586465993,25,00:00:00,47.09392476498943,75,00:00:00,49.04543626803016,75,00:00:00,7.793001273291233,10,35:24:07,9.547320517147014,10,00:00:00,4.640971312078829,10,00:00:00,10.0,10,00:00:00,9.135341346497933,10,00:00:00,7.77209511394804,10,35:24:07,7.333154608013044,10,00:00:00,6.968944643938341,10,00:00:00,8.061721264033674,10,00:00:00,7.557897570701171,10,35:24:07
A14407221,WA,JR,80.08700601949359,100.0,55:41:56,81.41269094274085,100.0,00:00:00,73.57714291796864,85.0,00:00:00,99.24618949256552,100.0,00:00:00,13.197334278878564,15.0,00:00:00,88.52195836102841,100.0,00:00:00,64.87822337326035,70.0,00:00:00,10.0,10.0,00:00:00,35.07223519733479,47.0,00:00:00,66.41938360434314,85.0,557:54:22,8.456129735299154,10.0,00:00:00,82.01361523831926,100.0,00:00:00,70.00049201968824,75.0,00:00:00,22.596505178417765,25.0,00:00:00,,100.0,00:00:00,45.968496038363895,50.0,00:00:00,0.6873128690382289,10.0,00:00:00,85.15341471108573,100.0,00:00:00,66.70435065419827,87.0,00:00:00,613:36:18,21.059115023290417,25,00:00:00,74.90835990270004,75,55:41:56,74.91167824130187,75,00:00:00,10.0,10,00:00:00,9.50500334280207,10,613:36:18,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,613:36:18,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.690737852127445,10,00:00:00,10.0,10,00:00:00
A14577063,FI,JR,96.89513000430809,100.0,00:00:00,98.29878875724964,100.0,00:00:00,83.56991681047005,85.0,00:00:00,77.8010724016474,100.0,00:00:00,7.765278164629057,15.0,00:00:00,90.13586867755167,100.0,42:14:50,61.54505512517801,70.0,00:00:00,10.0,10.0,00:00:00,38.64467529938129,47.0,00:00:00,49.263944231866255,85.0,00:00:00,8.482954405546412,10.0,00:00:00,71.92921560567942,100.0,00:00:00,72.75103681898685,75.0,00:00:00,25.0,25.0,00:00:00,86.34082846298661,100.0,00:00:00,50.0,50.0,00:00:00,1.901563932638779,10.0,00:00:00,89.13324721549334,100.0,00:00:00,68.50309782675453,87.0,00:00:00,42:14:50,25.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,9.197891516104416,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.404726026483823,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.067045597513411,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14365863,WA,SR,97.73500233757245,100.0,00:00:00,74.54735276621825,100.0,00:00:00,74.95001281375015,85.0,00:00:00,95.32968028045579,100.0,00:00:00,15.0,15.0,00:00:00,81.7317602021519,100.0,00:00:00,57.26928334116782,70.0,00:00:00,5.513117818503949,10.0,00:00:00,42.91634856870546,47.0,00:00:00,64.79977028668911,85.0,00:00:00,1.414262874156654,10.0,00:00:00,91.45382737584033,100.0,00:00:00,71.67934478882324,75.0,00:00:00,25.0,25.0,00:00:00,86.75313237209369,100.0,00:00:00,44.14348811756057,50.0,00:00:00,,10.0,00:00:00,93.52395906343651,100.0,00:00:00,75.51966387548275,87.0,00:00:00,21:47:10,22.573576940679594,25,00:00:00,64.77503227916003,75,00:00:00,71.16192135641359,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.519312836440625,10,00:00:00,10.0,10,00:00:00,9.819598970449901,10,00:00:00,10.0,10,00:00:00,8.128779476988928,10,00:00:00,9.093164511306425,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
